customer_id,date,year,month,total_deposits,total_purchases,bills_amount,net_flow
pyme_13,1995-12-01,1995,12,455222.3,238186.93,24852.16,192183.21
pyme_13,1996-01-01,1996,1,348449.21,178331.02,22284.66,147833.53
pyme_13,1996-02-01,1996,2,311352.14,168017.19,21097.87,122237.08
pyme_13,1996-03-01,1996,3,314804.69,167114.24,21119.45,126571.0
pyme_13,1996-04-01,1996,4,265506.8,141131.65,22126.97,102248.17
pyme_13,1996-05-01,1996,5,302504.29,163036.32,22035.28,117432.69
pyme_13,1996-06-01,1996,6,296689.65,161528.31,22014.58,113146.76
pyme_13,1996-07-01,1996,7,323587.56,174449.01,21937.41,127201.14
pyme_13,1996-08-01,1996,8,340933.12,180597.96,21288.6,139046.56
pyme_13,1996-09-01,1996,9,281000.02,145068.43,21982.13,113949.46
pyme_13,1996-10-01,1996,10,273835.34,142471.4,21830.29,109533.65
pyme_13,1996-11-01,1996,11,310354.99,171145.72,22205.26,117004.01
pyme_13,1996-12-01,1996,12,474034.97,248544.91,25435.03,200055.02
pyme_13,1997-01-01,1997,1,303898.08,153358.47,22684.89,127854.72
pyme_13,1997-02-01,1997,2,298868.57,166796.5,22260.01,109812.07
pyme_13,1997-03-01,1997,3,297412.34,152646.79,23677.36,121088.2
pyme_13,1997-04-01,1997,4,304831.27,162812.37,22277.64,119741.26
pyme_13,1997-05-01,1997,5,341857.92,185913.66,22293.99,133650.28
pyme_13,1997-06-01,1997,6,362766.12,193507.87,21580.38,147677.87
pyme_13,1997-07-01,1997,7,367075.12,176374.28,22062.79,168638.06
pyme_13,1997-08-01,1997,8,358700.88,194302.99,21062.87,143335.02
pyme_13,1997-09-01,1997,9,376903.96,211689.45,22667.13,142547.38
pyme_13,1997-10-01,1997,10,370027.08,203564.69,21628.69,144833.7
pyme_13,1997-11-01,1997,11,411739.55,200945.73,23288.38,187505.44
pyme_13,1997-12-01,1997,12,527975.43,305559.22,24274.61,198141.6
pyme_13,1998-01-01,1998,1,361470.15,182567.22,22479.23,156423.7
pyme_13,1998-02-01,1998,2,323860.92,165281.56,21989.86,136589.5
pyme_13,1998-03-01,1998,3,333268.53,183309.45,23329.92,126629.16
pyme_13,1998-04-01,1998,4,350924.49,190557.45,22985.84,137381.2
pyme_13,1998-05-01,1998,5,380043.04,203349.03,22562.59,154131.42
pyme_13,1998-06-01,1998,6,359303.25,187271.27,21871.74,150160.24
pyme_13,1998-07-01,1998,7,373388.37,209749.9,23245.08,140393.39
pyme_13,1998-08-01,1998,8,369919.56,196987.92,22181.28,150750.36
pyme_13,1998-09-01,1998,9,327806.06,163886.35,21312.91,142606.8
pyme_13,1998-10-01,1998,10,352168.42,197089.17,22861.85,132217.39
pyme_13,1998-11-01,1998,11,377265.07,202980.99,23492.63,150791.45
pyme_13,1998-12-01,1998,12,535011.35,298077.46,24003.0,212930.89
pyme_13,1999-01-01,1999,1,358929.33,195820.86,22654.14,140454.33
pyme_13,1999-02-01,1999,2,350164.59,204628.44,21675.16,123860.99
pyme_13,1999-03-01,1999,3,387297.99,204005.96,23217.09,160074.95
pyme_13,1999-04-01,1999,4,341709.12,182369.44,22938.27,136401.42
pyme_13,1999-05-01,1999,5,371848.35,204037.48,22455.05,145355.81
pyme_13,1999-06-01,1999,6,410970.43,216529.38,22168.74,172272.31
pyme_13,1999-07-01,1999,7,397051.78,218568.34,21841.14,156642.31
pyme_13,1999-08-01,1999,8,412502.61,194071.71,23417.7,195013.2
pyme_13,1999-09-01,1999,9,357626.0,190186.14,21817.16,145622.7
pyme_13,1999-10-01,1999,10,397181.82,210966.02,23059.35,163156.45
pyme_13,1999-11-01,1999,11,415036.73,220129.05,23628.93,171278.75
pyme_13,1999-12-01,1999,12,580268.84,298633.05,24279.22,257356.56
pyme_13,2000-01-01,2000,1,441642.2,244089.44,22750.08,174802.69
pyme_13,2000-02-01,2000,2,381604.61,199423.76,23306.63,158874.23
pyme_13,2000-03-01,2000,3,428669.64,230464.48,22232.51,175972.66
pyme_13,2000-04-01,2000,4,415362.1,221205.94,22065.37,172090.79
pyme_13,2000-05-01,2000,5,453084.41,246491.25,23011.83,183581.34
pyme_13,2000-06-01,2000,6,384079.76,216576.02,24072.9,143430.84
pyme_13,2000-07-01,2000,7,391366.72,210366.24,24420.17,156580.31
pyme_13,2000-08-01,2000,8,368024.83,202893.96,23311.22,141819.66
pyme_13,2000-09-01,2000,9,390431.99,209445.38,22652.3,158334.31
pyme_13,2000-10-01,2000,10,428125.75,223721.08,24005.16,180399.51
pyme_13,2000-11-01,2000,11,444168.24,235557.76,22285.92,186324.56
pyme_13,2000-12-01,2000,12,616392.39,325027.04,25182.04,266183.31
pyme_13,2001-01-01,2001,1,402867.97,219754.74,23053.99,160059.25
pyme_13,2001-02-01,2001,2,399880.41,214187.9,23505.68,162186.84
pyme_13,2001-03-01,2001,3,458700.85,236877.51,24026.18,197797.17
pyme_13,2001-04-01,2001,4,420982.64,222539.49,22018.35,176424.79
pyme_13,2001-05-01,2001,5,405346.44,202997.65,23153.64,179195.15
pyme_13,2001-06-01,2001,6,395757.82,209520.6,22571.75,163665.48
pyme_13,2001-07-01,2001,7,396816.14,211654.75,22770.9,162390.49
pyme_13,2001-08-01,2001,8,427518.69,244513.46,23493.5,159511.73
pyme_13,2001-09-01,2001,9,354242.18,199127.56,22580.63,132533.99
pyme_13,2001-10-01,2001,10,378406.44,193476.72,23139.58,161790.14
pyme_13,2001-11-01,2001,11,403026.83,216691.06,23767.11,162568.67
pyme_13,2001-12-01,2001,12,585375.41,314951.49,25338.02,245085.89
pyme_13,2002-01-01,2002,1,461189.95,243710.46,23231.48,194248.01
pyme_13,2002-02-01,2002,2,415671.4,220222.04,22672.29,172777.07
pyme_13,2002-03-01,2002,3,380004.76,199807.77,22058.79,158138.2
pyme_13,2002-04-01,2002,4,397850.6,228090.64,23991.82,145768.15
pyme_13,2002-05-01,2002,5,371108.37,194637.29,23439.53,153031.55
pyme_13,2002-06-01,2002,6,358804.15,193979.63,23060.17,141764.35
pyme_13,2002-07-01,2002,7,375270.11,179904.4,23151.22,172214.49
pyme_13,2002-08-01,2002,8,421014.83,231947.47,23417.05,165650.31
pyme_13,2002-09-01,2002,9,443742.53,247883.3,23319.13,172540.1
pyme_13,2002-10-01,2002,10,446801.37,228275.45,23689.39,194836.53
pyme_13,2002-11-01,2002,11,393863.89,205767.84,24258.97,163837.09
pyme_13,2002-12-01,2002,12,500407.11,271714.56,24509.24,204183.32
pyme_13,2003-01-01,2003,1,413497.03,220712.2,24307.44,168477.39
pyme_13,2003-02-01,2003,2,383559.92,208389.7,23380.17,151790.05
pyme_13,2003-03-01,2003,3,395709.21,208628.38,22945.55,164135.28
pyme_13,2003-04-01,2003,4,391114.55,224150.01,21651.84,145312.7
pyme_13,2003-05-01,2003,5,409504.07,212559.72,23184.13,173760.22
pyme_13,2003-06-01,2003,6,394724.89,233194.42,24096.39,137434.08
pyme_13,2003-07-01,2003,7,443330.94,248198.81,22667.52,172464.6
pyme_13,2003-08-01,2003,8,466815.62,257265.38,23244.7,186305.54
pyme_13,2003-09-01,2003,9,443994.32,226950.72,23041.22,194002.38
pyme_13,2003-10-01,2003,10,465941.39,257554.64,23876.5,184510.25
pyme_13,2003-11-01,2003,11,424937.02,232117.21,23020.81,169799.0
pyme_13,2003-12-01,2003,12,616566.56,300967.35,23935.79,291663.43
pyme_13,2004-01-01,2004,1,436899.92,219930.41,23793.98,193175.52
pyme_13,2004-02-01,2004,2,398744.74,215714.62,22522.11,160508.0
pyme_13,2004-03-01,2004,3,456741.37,242306.19,22083.29,192351.9
pyme_13,2004-04-01,2004,4,428140.32,223633.06,24457.24,180050.02
pyme_13,2004-05-01,2004,5,458063.88,254854.4,24156.84,179052.64
pyme_13,2004-06-01,2004,6,443242.9,228048.4,24699.65,190494.85
pyme_13,2004-07-01,2004,7,470002.19,246113.06,24217.52,199671.62
pyme_13,2004-08-01,2004,8,501850.33,260736.69,23996.37,217117.27
pyme_13,2004-09-01,2004,9,462752.72,251847.89,23620.6,187284.23
pyme_13,2004-10-01,2004,10,467182.84,232036.32,23498.38,211648.14
pyme_13,2004-11-01,2004,11,544608.84,284687.26,24155.45,235766.14
pyme_13,2004-12-01,2004,12,638292.11,316976.35,24508.02,296807.74
pyme_13,2005-01-01,2005,1,512862.46,270114.2,22940.29,219807.98
pyme_13,2005-02-01,2005,2,426852.52,234248.22,23022.05,169582.25
pyme_13,2005-03-01,2005,3,490649.47,269445.54,24426.14,196777.79
pyme_13,2005-04-01,2005,4,467982.51,242336.24,22645.66,203000.61
pyme_13,2005-05-01,2005,5,422743.63,230282.21,22824.0,169637.43
pyme_13,2005-06-01,2005,6,478125.84,253121.85,23909.82,201094.18
pyme_13,2005-07-01,2005,7,478816.42,269282.61,23338.56,186195.25
pyme_13,2005-08-01,2005,8,483778.25,256683.98,24075.78,203018.49
pyme_13,2005-09-01,2005,9,445865.1,209524.05,24312.0,212029.05
pyme_13,2005-10-01,2005,10,497858.1,275037.64,24086.97,198733.48
pyme_13,2005-11-01,2005,11,461761.48,241759.86,23364.16,196637.47
pyme_13,2005-12-01,2005,12,554829.6,292675.23,25975.53,236178.84
pyme_13,2006-01-01,2006,1,467535.17,252712.67,24370.16,190452.34
pyme_13,2006-02-01,2006,2,436921.31,219753.76,23426.43,193741.12
pyme_13,2006-03-01,2006,3,441016.39,235920.49,23649.21,181446.69
pyme_13,2006-04-01,2006,4,479561.7,261244.88,23761.55,194555.26
pyme_13,2006-05-01,2006,5,487875.03,263999.7,23598.92,200276.41
pyme_13,2006-06-01,2006,6,502436.55,261556.83,22528.71,218351.01
pyme_13,2006-07-01,2006,7,535682.85,297045.04,24296.28,214341.54
pyme_13,2006-08-01,2006,8,509110.74,260702.27,24363.15,224045.32
pyme_13,2006-09-01,2006,9,455445.34,236835.93,22034.23,196575.18
pyme_13,2006-10-01,2006,10,525360.19,278678.93,24204.49,222476.77
pyme_13,2006-11-01,2006,11,574051.72,309791.68,25197.02,239063.03
pyme_13,2006-12-01,2006,12,728443.78,383475.16,24228.07,320740.55
pyme_13,2007-01-01,2007,1,607765.33,340084.48,23895.88,243784.97
pyme_13,2007-02-01,2007,2,488414.31,263574.85,23367.56,201471.9
pyme_13,2007-03-01,2007,3,439125.47,234918.36,24982.81,179224.3
pyme_13,2007-04-01,2007,4,403211.77,217292.57,24321.2,161598.0
pyme_13,2007-05-01,2007,5,483968.67,265694.2,23281.26,194993.21
pyme_13,2007-06-01,2007,6,452600.46,243721.4,24102.47,184776.58
pyme_13,2007-07-01,2007,7,479991.71,237475.89,25611.82,216903.99
pyme_13,2007-08-01,2007,8,433143.95,241087.2,23592.61,168464.14
pyme_13,2007-09-01,2007,9,449159.01,240707.78,23794.19,184657.04
pyme_13,2007-10-01,2007,10,485079.34,265806.66,24402.43,194870.25
pyme_13,2007-11-01,2007,11,468585.83,245864.21,23653.28,199068.34
pyme_13,2007-12-01,2007,12,594564.26,293942.49,26462.96,274158.81
pyme_13,2008-01-01,2008,1,482989.44,234122.31,23837.6,225029.53
pyme_13,2008-02-01,2008,2,454153.9,233075.06,22833.96,198244.87
pyme_13,2008-03-01,2008,3,479939.87,261274.75,23519.86,195145.26
pyme_13,2008-04-01,2008,4,541625.4,303875.67,24439.31,213310.41
pyme_13,2008-05-01,2008,5,529697.04,285928.8,23510.67,220257.57
pyme_13,2008-06-01,2008,6,562947.03,287613.09,24243.03,251090.9
pyme_13,2008-07-01,2008,7,508396.7,262650.9,24535.27,221210.53
pyme_13,2008-08-01,2008,8,491294.35,276296.94,23225.03,191772.38
pyme_13,2008-09-01,2008,9,414461.56,209464.77,23395.3,181601.49
pyme_13,2008-10-01,2008,10,443591.0,256481.72,24280.5,162828.77
pyme_13,2008-11-01,2008,11,475005.54,272357.85,24602.73,178044.95
pyme_13,2008-12-01,2008,12,562268.32,325495.5,24788.95,211983.87
pyme_13,2009-01-01,2009,1,452730.26,245142.8,24111.56,183475.9
pyme_13,2009-02-01,2009,2,450912.49,237210.81,23303.09,190398.59
pyme_13,2009-03-01,2009,3,496672.28,268678.3,24422.75,203571.24
pyme_13,2009-04-01,2009,4,525266.18,290334.82,24028.93,210902.43
pyme_13,2009-05-01,2009,5,503655.67,261634.4,23558.91,218462.36
pyme_13,2009-06-01,2009,6,472937.91,241132.73,24152.19,207652.99
pyme_13,2009-07-01,2009,7,506926.3,267300.71,23627.92,215997.66
pyme_13,2009-08-01,2009,8,513263.79,265294.76,24254.63,223714.41
pyme_13,2009-09-01,2009,9,461961.45,258618.88,23976.5,179366.06
pyme_13,2009-10-01,2009,10,502789.51,261552.88,25582.3,215654.33
pyme_13,2009-11-01,2009,11,473065.72,253277.01,23764.93,196023.78
pyme_13,2009-12-01,2009,12,594572.86,329587.74,25039.52,239945.6
pyme_13,2010-01-01,2010,1,487892.37,273541.22,23388.31,190962.84
pyme_13,2010-02-01,2010,2,470793.86,253194.82,22702.59,194896.45
pyme_13,2010-03-01,2010,3,536493.08,290539.54,23496.32,222457.22
pyme_13,2010-04-01,2010,4,504858.62,258314.89,24105.03,222438.7
pyme_13,2010-05-01,2010,5,509610.98,282926.15,24430.81,202254.03
pyme_13,2010-06-01,2010,6,518272.65,290393.76,24033.09,203845.81
pyme_13,2010-07-01,2010,7,502223.14,247823.06,23738.54,230661.54
pyme_13,2010-08-01,2010,8,487940.32,278597.11,23650.11,185693.09
pyme_13,2010-09-01,2010,9,442587.81,229440.42,23045.58,190101.81
pyme_13,2010-10-01,2010,10,482996.46,263735.64,23538.49,195722.34
pyme_13,2010-11-01,2010,11,520528.1,278487.36,23046.64,218994.1
pyme_13,2010-12-01,2010,12,705154.74,375189.2,26190.05,303775.49
pyme_13,2011-01-01,2011,1,517862.66,273922.76,25306.08,218633.82
pyme_13,2011-02-01,2011,2,471501.93,241493.4,22045.21,207963.33
pyme_13,2011-03-01,2011,3,495097.4,269595.38,24024.28,201477.74
pyme_13,2011-04-01,2011,4,458676.62,241838.17,23903.45,192935.0
pyme_13,2011-05-01,2011,5,490009.44,247660.13,24105.66,218243.65
pyme_13,2011-06-01,2011,6,508718.27,260094.2,23473.36,225150.7
pyme_13,2011-07-01,2011,7,475360.33,240428.35,24675.82,210256.16
pyme_13,2011-08-01,2011,8,507680.83,265092.07,24323.98,218264.79
pyme_13,2011-09-01,2011,9,493572.1,268357.0,24544.14,200670.96
pyme_13,2011-10-01,2011,10,509489.16,264008.84,23504.87,221975.45
pyme_13,2011-11-01,2011,11,566767.24,314082.45,23237.68,229447.11
pyme_13,2011-12-01,2011,12,644404.71,342057.24,25656.96,276690.51
pyme_13,2012-01-01,2012,1,514307.91,271133.01,23392.91,219781.98
pyme_13,2012-02-01,2012,2,489139.06,261059.5,24569.24,203510.33
pyme_13,2012-03-01,2012,3,517982.89,291686.03,22548.43,203748.43
pyme_13,2012-04-01,2012,4,471591.4,237728.35,23530.0,210333.04
pyme_13,2012-05-01,2012,5,462459.14,262996.71,23734.58,175727.85
pyme_13,2012-06-01,2012,6,524928.29,290725.64,23876.74,210325.91
pyme_13,2012-07-01,2012,7,516771.2,275383.51,24325.84,217061.85
pyme_13,2012-08-01,2012,8,535950.91,299378.66,24554.8,212017.45
pyme_13,2012-09-01,2012,9,510531.73,268782.12,24462.16,217287.45
pyme_13,2012-10-01,2012,10,543110.73,292980.68,24821.1,225308.95
pyme_13,2012-11-01,2012,11,570597.36,297739.94,24378.9,248478.53
pyme_13,2012-12-01,2012,12,664408.05,368064.45,26817.95,269525.64
pyme_13,2013-01-01,2013,1,484983.1,251350.17,25209.8,208423.14
pyme_13,2013-02-01,2013,2,461078.89,245413.23,23520.52,192145.13
pyme_13,2013-03-01,2013,3,494725.8,271032.27,23911.4,199782.13
pyme_13,2013-04-01,2013,4,457018.66,253972.96,23749.79,179295.92
pyme_13,2013-05-01,2013,5,462516.13,238582.41,24490.32,199443.4
pyme_13,2013-06-01,2013,6,484417.51,266149.7,23419.55,194848.25
pyme_13,2013-07-01,2013,7,540184.25,276792.95,23711.99,239679.31
pyme_13,2013-08-01,2013,8,559657.68,272821.36,22661.2,264175.11
pyme_13,2013-09-01,2013,9,497015.33,257153.36,23636.72,216225.26
pyme_13,2013-10-01,2013,10,518037.58,285522.29,24971.74,207543.56
pyme_13,2013-11-01,2013,11,583356.57,310983.84,24379.2,247993.54
pyme_13,2013-12-01,2013,12,677528.28,353629.65,25190.09,298708.54
pyme_13,2014-01-01,2014,1,505931.42,270439.64,24310.9,211180.89
pyme_13,2014-02-01,2014,2,462575.96,246938.05,23002.22,192635.69
pyme_13,2014-03-01,2014,3,494389.14,270244.1,24076.51,200068.53
pyme_13,2014-04-01,2014,4,445961.68,222521.52,24612.64,198827.53
pyme_13,2014-05-01,2014,5,549082.15,291656.48,24470.23,232955.44
pyme_13,2014-06-01,2014,6,491548.85,263473.08,24884.22,203191.55
pyme_13,2014-07-01,2014,7,549027.68,276833.75,25240.37,246953.56
pyme_13,2014-08-01,2014,8,485686.76,244753.56,24817.6,216115.6
pyme_13,2014-09-01,2014,9,531987.14,279598.5,23489.96,228898.69
pyme_13,2014-10-01,2014,10,493877.57,263501.66,24060.27,206315.64
pyme_13,2014-11-01,2014,11,510561.03,272441.26,26040.58,212079.19
pyme_13,2014-12-01,2014,12,659362.96,343848.1,25650.16,289864.7
pyme_13,2015-01-01,2015,1,526085.64,273885.92,24494.36,227705.36
pyme_13,2015-02-01,2015,2,510321.09,267879.68,23305.65,219135.77
pyme_13,2015-03-01,2015,3,536129.77,289361.71,24236.65,222531.41
pyme_13,2015-04-01,2015,4,512210.43,286790.47,24660.1,200759.86
pyme_13,2015-05-01,2015,5,513715.17,249657.46,24433.61,239624.1
pyme_13,2015-06-01,2015,6,522817.27,285795.86,24059.49,212961.92
pyme_13,2015-07-01,2015,7,569249.81,302262.09,24369.62,242618.09
pyme_13,2015-08-01,2015,8,520358.09,283371.61,25474.89,211511.59
pyme_13,2015-09-01,2015,9,517428.67,289060.05,24774.42,203594.2
pyme_13,2015-10-01,2015,10,520195.67,269068.38,24961.54,226165.76
pyme_13,2015-11-01,2015,11,598608.11,331329.9,25155.12,242123.09
pyme_13,2015-12-01,2015,12,683827.0,346427.15,24751.41,312648.44
pyme_13,2016-01-01,2016,1,549103.68,294361.73,24767.98,229973.98
pyme_13,2016-02-01,2016,2,536080.58,283147.39,25025.24,227907.95
pyme_13,2016-03-01,2016,3,566361.03,302630.42,24265.3,239465.31
pyme_13,2016-04-01,2016,4,566020.41,289946.4,25178.15,250895.87
pyme_13,2016-05-01,2016,5,642421.9,348626.37,25055.04,268740.49
pyme_13,2016-06-01,2016,6,611932.4,347086.03,25320.99,239525.38
pyme_13,2016-07-01,2016,7,670180.11,343548.25,24800.76,301831.1
pyme_13,2016-08-01,2016,8,652652.78,350735.92,25484.32,276432.54
pyme_13,2016-09-01,2016,9,588288.93,324508.35,23473.49,240307.09
pyme_13,2016-10-01,2016,10,609258.09,321093.53,24891.61,263272.95
pyme_13,2016-11-01,2016,11,660487.73,371443.39,25690.7,263353.64
pyme_13,2016-12-01,2016,12,712996.88,373744.05,26156.28,313096.55
pyme_13,2017-01-01,2017,1,616159.19,327102.58,25509.24,263547.37
pyme_13,2017-02-01,2017,2,491867.51,251918.02,24133.31,215816.18
pyme_13,2017-03-01,2017,3,551163.67,295454.18,24216.86,231492.63
pyme_13,2017-04-01,2017,4,582230.22,310572.68,23227.67,248429.87
pyme_13,2017-05-01,2017,5,587804.94,321482.86,24534.99,241787.1
pyme_13,2017-06-01,2017,6,613917.75,319103.16,25076.29,269738.31
pyme_13,2017-07-01,2017,7,559858.27,290457.12,25327.95,244073.2
pyme_13,2017-08-01,2017,8,543339.48,295153.66,23720.68,224465.15
pyme_13,2017-09-01,2017,9,615612.2,346689.68,25325.14,243597.38
pyme_13,2017-10-01,2017,10,577072.82,315528.4,24027.9,237516.52
pyme_13,2017-11-01,2017,11,632370.98,362201.59,24971.4,245197.99
pyme_13,2017-12-01,2017,12,792828.59,432251.4,25380.06,335197.13
pyme_13,2018-01-01,2018,1,608575.32,331328.63,24999.71,252246.98
pyme_13,2018-02-01,2018,2,599901.46,328654.04,24308.64,246938.78
pyme_13,2018-03-01,2018,3,641324.33,362414.6,25163.66,253746.08
pyme_13,2018-04-01,2018,4,598948.39,335265.61,25912.24,237770.54
pyme_13,2018-05-01,2018,5,592857.61,302481.62,25120.45,265255.54
pyme_13,2018-06-01,2018,6,562591.71,309669.78,24376.1,228545.83
pyme_13,2018-07-01,2018,7,573253.38,308992.58,25207.37,239053.43
pyme_13,2018-08-01,2018,8,577893.35,305829.81,26301.82,245761.72
pyme_13,2018-09-01,2018,9,593040.73,293869.8,25081.05,274089.88
pyme_13,2018-10-01,2018,10,688215.97,344449.67,25583.88,318182.43
pyme_13,2018-11-01,2018,11,718910.44,377844.19,24039.82,317026.43
pyme_13,2018-12-01,2018,12,811805.12,407614.4,26085.66,378105.06
pyme_13,2019-01-01,2019,1,678238.76,356767.68,24593.9,296877.18
pyme_13,2019-02-01,2019,2,608956.9,334070.37,23892.45,250994.08
pyme_13,2019-03-01,2019,3,623732.05,324939.65,24750.63,274041.77
pyme_13,2019-04-01,2019,4,631333.4,337848.7,24709.66,268775.05
pyme_13,2019-05-01,2019,5,605942.75,309350.74,24492.95,272099.06
pyme_13,2019-06-01,2019,6,634422.35,342415.82,24995.78,267010.74
pyme_13,2019-07-01,2019,7,622454.09,338736.53,24836.86,258880.71
pyme_13,2019-08-01,2019,8,652044.54,327976.72,25499.85,298567.97
pyme_13,2019-09-01,2019,9,594059.24,307314.96,24883.69,261860.58
pyme_13,2019-10-01,2019,10,600239.45,303913.54,25175.54,271150.37
pyme_13,2019-11-01,2019,11,732829.6,398819.23,26106.01,307904.37
pyme_13,2019-12-01,2019,12,782105.88,419876.27,26371.32,335858.29
pyme_13,2020-01-01,2020,1,662183.1,352476.08,24851.13,284855.89
pyme_13,2020-02-01,2020,2,628442.66,333462.84,22949.76,272030.06
pyme_13,2020-03-01,2020,3,622533.23,336318.59,25046.67,261167.98
pyme_13,2020-04-01,2020,4,448666.13,242579.87,22672.92,183413.34
pyme_13,2020-05-01,2020,5,491152.37,256765.52,23589.03,210797.82
pyme_13,2020-06-01,2020,6,448105.94,232923.05,24257.45,190925.44
pyme_13,2020-07-01,2020,7,537472.94,285987.17,25299.65,226186.12
pyme_13,2020-08-01,2020,8,605899.67,320706.76,25780.69,259412.22
pyme_13,2020-09-01,2020,9,610022.2,352176.5,23691.38,234154.31
pyme_13,2020-10-01,2020,10,604697.01,317565.38,23564.02,263567.6
pyme_13,2020-11-01,2020,11,676899.07,365210.28,25342.87,286345.93
pyme_13,2020-12-01,2020,12,780412.83,423994.16,25825.18,330593.49
pyme_13,2021-01-01,2021,1,581515.7,327529.18,23588.64,230397.89
pyme_13,2021-02-01,2021,2,580245.7,299434.98,24157.35,256653.37
pyme_13,2021-03-01,2021,3,555882.49,312369.74,25243.32,218269.43
pyme_13,2021-04-01,2021,4,518866.31,275108.1,23679.09,220079.12
pyme_13,2021-05-01,2021,5,619324.75,363369.41,24164.84,231790.49
pyme_13,2021-06-01,2021,6,577268.04,312354.18,24280.94,240632.92
pyme_13,2021-07-01,2021,7,668845.15,339195.69,24630.17,305019.29
pyme_13,2021-08-01,2021,8,576779.17,305201.73,25290.46,246286.97
pyme_13,2021-09-01,2021,9,503396.8,282839.92,24402.78,196154.11
pyme_13,2021-10-01,2021,10,566811.1,303297.31,24839.77,238674.02
pyme_13,2021-11-01,2021,11,605046.89,321934.86,27077.91,256034.12
pyme_13,2021-12-01,2021,12,763914.1,419154.9,25155.45,319603.75
pyme_13,2022-01-01,2022,1,532700.78,280197.57,24301.35,228201.85
pyme_13,2022-02-01,2022,2,541703.03,286484.38,24963.13,230255.52
pyme_13,2022-03-01,2022,3,597768.12,306775.01,25718.83,265274.28
pyme_13,2022-04-01,2022,4,596357.4,340065.37,25116.51,231175.52
pyme_13,2022-05-01,2022,5,623682.55,316376.16,26523.35,280783.05
pyme_13,2022-06-01,2022,6,550965.58,295851.97,25191.66,229921.94
pyme_13,2022-07-01,2022,7,606937.17,329926.49,23547.51,253463.16
pyme_13,2022-08-01,2022,8,605278.86,322651.96,25076.56,257550.35
pyme_13,2022-09-01,2022,9,625890.99,317079.14,24378.66,284433.2
pyme_13,2022-10-01,2022,10,616015.23,315428.59,26021.16,274565.48
pyme_13,2022-11-01,2022,11,722207.35,393243.36,26225.52,302738.47
pyme_13,2022-12-01,2022,12,784942.15,405592.53,24787.74,354561.88
pyme_13,2023-01-01,2023,1,683001.92,334090.22,26058.67,322853.03
pyme_13,2023-02-01,2023,2,604481.79,327393.63,25321.29,251766.87
pyme_13,2023-03-01,2023,3,609807.29,313892.55,24859.63,271055.1
pyme_14,1986-01-01,1986,1,605133.18,329453.36,16409.33,259270.48
pyme_14,1986-02-01,1986,2,583238.43,336496.1,15202.56,231539.78
pyme_14,1986-03-01,1986,3,508005.41,309195.98,16056.81,182752.62
pyme_14,1986-04-01,1986,4,554910.74,295774.94,15947.09,243188.71
pyme_14,1986-05-01,1986,5,627194.73,324683.31,15488.48,287022.94
pyme_14,1986-06-01,1986,6,571130.07,307233.53,16053.03,247843.51
pyme_14,1986-07-01,1986,7,629249.65,357172.26,16309.62,255767.77
pyme_14,1986-08-01,1986,8,619562.57,353558.86,16148.49,249855.22
pyme_14,1986-09-01,1986,9,535136.87,317404.07,15877.04,201855.76
pyme_14,1986-10-01,1986,10,537098.17,291598.19,15624.32,229875.66
pyme_14,1986-11-01,1986,11,637973.26,353647.17,16421.16,267904.93
pyme_14,1986-12-01,1986,12,866964.53,457960.68,17071.04,391932.81
pyme_14,1987-01-01,1987,1,529754.04,259151.03,15432.15,255170.86
pyme_14,1987-02-01,1987,2,501414.51,272193.98,16027.54,213192.99
pyme_14,1987-03-01,1987,3,524383.52,271956.87,16377.05,236049.6
pyme_14,1987-04-01,1987,4,484934.47,270451.21,16167.85,198315.41
pyme_14,1987-05-01,1987,5,532316.78,267647.26,15810.54,248858.97
pyme_14,1987-06-01,1987,6,534719.74,282136.94,15086.76,237496.04
pyme_14,1987-07-01,1987,7,619504.14,340439.98,16924.35,262139.8
pyme_14,1987-08-01,1987,8,591207.63,326236.03,15280.02,249691.58
pyme_14,1987-09-01,1987,9,562382.61,305195.41,16256.96,240930.24
pyme_14,1987-10-01,1987,10,650065.22,379850.48,17289.25,252925.49
pyme_14,1987-11-01,1987,11,738311.5,426631.99,16593.46,295086.06
pyme_14,1987-12-01,1987,12,1122374.3,593546.83,17785.2,511042.27
pyme_14,1988-01-01,1988,1,636778.13,368514.32,16416.79,251847.02
pyme_14,1988-02-01,1988,2,611749.73,356062.81,16182.51,239504.42
pyme_14,1988-03-01,1988,3,667575.37,361171.56,17413.1,288990.71
pyme_14,1988-04-01,1988,4,565118.58,307821.26,15616.79,241680.54
pyme_14,1988-05-01,1988,5,674080.26,365763.69,16081.18,292235.39
pyme_14,1988-06-01,1988,6,718226.62,380435.15,16316.82,321474.65
pyme_14,1988-07-01,1988,7,759069.06,403708.68,17415.44,337944.93
pyme_14,1988-08-01,1988,8,718418.97,411228.77,16253.33,290936.87
pyme_14,1988-09-01,1988,9,645179.22,356930.51,16503.95,271744.75
pyme_14,1988-10-01,1988,10,754134.87,400944.68,17335.79,335854.4
pyme_14,1988-11-01,1988,11,750987.33,393198.57,17433.44,340355.32
pyme_14,1988-12-01,1988,12,966386.03,509504.59,18793.36,438088.08
pyme_14,1989-01-01,1989,1,694326.49,375041.14,17530.32,301755.04
pyme_14,1989-02-01,1989,2,662588.41,373418.1,16712.79,272457.52
pyme_14,1989-03-01,1989,3,633441.35,332562.45,16421.96,284456.94
