customer_id,date,day_of_week,day_of_month,month,week_of_year,is_weekend,is_holiday,total_deposits,n_deposits,total_purchases,n_purchases,bills_amount,bills_due,net_flow_lag_1,net_flow_lag_7,net_flow_lag_30,net_flow_ma_7,net_flow_ma_30,deposits_lag_1,purchases_lag_1,bills_lag_1,net_flow,running_balance
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-16,3,16,11,46,0,0,6357,1,6065,1,0,0,-1111.6,5656,7370,5226.77,4229.82,3461,0,4572.6,292,2000753.32
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-17,4,17,11,46,0,0,11239,1,0,0,0,0,292,10898,7359,4460.49,3993.89,6357,6065,0,11239,2011992.32
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-18,5,18,11,46,0,0,4461,1,0,0,0,0,11239,5509,-1091,4509.2,4123.22,11239,0,0,4461,2016453.32
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-19,6,19,11,46,1,0,11841,1,5804,1,0,0,4461,12756,7331.84,4359.49,4308.29,4461,0,0,6037,2022490.32
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-20,0,20,11,46,1,1,7777,1,0,0,981.02,1,6037,4283,12027,3399.63,4265.13,11841,5804,0,6795.98,2029286.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-21,1,21,11,47,0,0,7089,1,0,0,0,0,6795.98,-1403,5296,3758.63,4090.76,7777,0,981.02,7089,2036375.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-22,2,22,11,47,0,0,4154,1,6002,1,0,0,7089,-1111.6,3074,4971.77,4150.53,7089,0,0,-1848,2034527.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-23,3,23,11,47,0,0,6673,1,0,0,0,0,-1848,292,2915,4866.57,3986.46,4154,6002,0,6673,2041200.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-24,4,24,11,47,0,0,6111,1,5253,1,0,0,6673,11239,7727,5778.14,4111.73,6673,0,0,858,2042058.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-25,5,25,11,47,0,0,12777,1,0,0,0,0,858,4461,-1558,4295.14,3882.76,6111,5253,0,12777,2054835.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-26,6,26,11,47,1,0,7334,1,6316,1,0,0,12777,6037,8484,5483.14,4360.59,12777,0,0,1018,2055853.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-27,0,27,11,47,1,0,6284,1,0,0,0,0,1018,6795.98,-337,4766.14,4111.73,7334,6316,0,6284,2062137.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-28,1,28,11,48,0,0,5958,1,0,0,0,0,6284,7089,8783,4693,4332.43,6284,0,0,5958,2068095.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-29,2,29,11,48,0,0,8297,1,3836,1,0,0,5958,-1848,3646,4531.43,4238.26,5958,0,0,4461,2072556.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-11-30,3,30,11,48,0,0,6129,1,0,0,6266.77,1,4461,6673,-2564.62,5432.71,4265.43,8297,3836,0,-137.77,2072418.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-01,4,1,12,48,0,0,7784,1,0,0,6075.11,1,-137.77,858,-6437,4459.75,4346.32,6129,0,6266.77,1708.89,2074127.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-02,5,2,12,48,0,0,10642,1,0,0,0,0,1708.89,12777,5631,4581.3,4617.85,7784,0,6075.11,10642,2084769.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-03,6,3,12,48,1,0,4832,1,3692,1,0,0,10642,1018,796,4276.3,4784.88,10642,0,0,1140,2085909.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-04,0,4,12,48,1,0,5657,1,0,0,0,0,1140,6284,6583,4293.73,4796.35,4832,3692,0,5657,2091566.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-05,1,5,12,49,0,0,3134,1,6780,1,0,0,5657,5958,4085,4204.16,4765.48,5657,0,0,-3646,2087920.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-06,2,6,12,49,0,0,6243,1,0,0,0,0,-3646,4461,3226,2832.16,4507.78,3134,6780,0,6243,2094163.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-07,3,7,12,49,0,0,6346,1,0,0,0,0,6243,-137.77,-1393,3086.73,4608.35,6243,0,0,6346,2100509.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-08,4,8,12,49,0,0,4024,1,0,0,0,0,6346,1708.89,9354,4012.98,4866.32,6346,0,0,4024,2104533.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-09,5,9,12,49,0,0,6492,1,4137,1,0,0,4024,10642,5656,4343.71,4688.65,4024,0,0,2355,2106888.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-10,6,10,12,49,1,0,12968,1,0,0,0,0,2355,1140,10898,3159.86,4578.62,6492,4137,0,12968,2119856.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-11,0,11,12,49,1,0,4360,1,0,0,0,0,12968,5657,5509,4849.57,4647.62,12968,0,0,4360,2124216.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-12,1,12,12,50,0,0,5944,1,6210,1,0,0,4360,-3646,12756,4664.29,4609.32,4360,0,0,-266,2123950.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-13,2,13,12,50,0,0,4691,1,0,0,0,0,-266,6243,4283,5147.14,4175.25,5944,6210,0,4691,2128641.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-14,3,14,12,50,0,0,9860,1,0,0,0,0,4691,6346,-1403,4925.43,4188.85,4691,0,0,9860,2138501.42
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-15,4,15,12,50,0,0,9740,1,0,0,5940.62,1,9860,4024,-1111.6,5427.43,4564.28,9860,0,0,3799.38,2142300.8
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-16,5,16,12,50,0,0,8410,1,0,0,0,0,3799.38,2355,292,5395.34,4727.98,9740,0,5940.62,8410,2150710.8
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-17,6,17,12,50,1,0,11398,1,0,0,0,0,8410,12968,11239,6260.34,4998.58,8410,0,0,11398,2162108.8
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-18,0,18,12,50,1,0,4273,1,3186,1,0,0,11398,4360,4461,6036.05,5003.88,11398,0,0,1087,2163195.8
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-19,1,19,12,51,0,0,3409,1,0,0,0,0,1087,-266,6037,5568.48,4891.42,4273,3186,0,3409,2166604.8
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-20,2,20,12,51,0,0,6105,1,0,0,1092.19,1,3409,4691,6795.98,6093.48,4803.82,3409,0,0,5012.81,2171617.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-21,3,21,12,51,0,0,5005,1,6663,1,0,0,5012.81,9860,7089,6139.46,4744.38,6105,0,1092.19,-1658,2169959.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-22,4,22,12,51,0,0,4318,1,0,0,0,0,-1658,3799.38,-1848,4494.03,4452.81,5005,6663,0,4318,2174277.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-23,5,23,12,51,0,0,7148,1,4889,1,0,0,4318,8410,6673,4568.12,4658.34,4318,0,0,2259,2176536.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-24,6,24,12,51,1,0,7344,1,0,0,0,0,2259,11398,858,3689.4,4511.21,7148,4889,0,7344,2183880.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-25,0,25,12,51,1,1,656,1,6316,1,0,0,7344,1087,12777,3110.26,4727.41,7344,0,0,-5660,2178220.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-26,1,26,12,52,0,0,3605,1,0,0,0,0,-5660,3409,1018,2146.4,4112.84,656,6316,0,3605,2181825.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-27,2,27,12,52,0,0,7255,1,0,0,0,0,3605,5012.81,6284,2174.4,4199.08,3605,0,0,7255,2189080.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-28,3,28,12,52,0,0,8599,1,7449,1,0,0,7255,-1658,5958,2494.71,4231.44,7255,0,0,1150,2190230.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-29,4,29,12,52,0,0,10189,1,0,0,0,0,1150,4318,4461,2895.86,4071.18,8599,7449,0,10189,2200419.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-30,5,30,12,52,0,0,11403,1,0,0,0,0,10189,2259,-137.77,3734.57,4262.11,10189,0,0,11403,2211822.61
353b01bd-099b-4732-b5dd-bced6c71fc8a,2022-12-31,6,31,12,52,1,0,9527,1,0,0,4433.66,1,11403,7344,1708.89,5040.86,4646.8,11403,0,0,5093.34,2216915.95
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-01,0,1,1,52,1,1,1725,1,5793,1,6034.13,1,5093.34,-5660,10642,4719.33,4759.62,9527,0,4433.66,-10102.13,2206813.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-02,1,2,1,1,0,0,4975,1,0,0,0,0,-10102.13,3605,1140,4084.74,4068.15,1725,5793,6034.13,4975,2211788.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-03,2,3,1,1,0,0,6479,1,7316,1,0,0,4975,7255,5657,4280.46,4195.98,4975,0,0,-837,2210951.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-04,3,4,1,1,0,0,3325,1,0,0,0,0,-837,1150,-3646,3124.46,3979.51,6479,7316,0,3325,2214276.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-05,4,5,1,1,0,0,4455,1,4881,1,0,0,3325,10189,6243,3435.17,4211.88,3325,0,0,-426,2213850.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-06,5,6,1,1,0,0,10101,1,0,0,0,0,-426,11403,6346,1918.74,3989.58,4455,4881,0,10101,2223951.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-07,6,7,1,1,1,0,5077,1,7157,1,0,0,10101,5093.34,4024,1732.74,4114.75,10101,0,0,-2080,2221871.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-08,0,8,1,1,1,0,5030,1,0,0,0,0,-2080,-10102.13,2355,707.98,3911.28,5077,7157,0,5030,2226901.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-09,1,9,1,2,0,0,6589,1,5416,1,0,0,5030,4975,12968,2869.71,4000.45,5030,0,0,1173,2228074.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-10,2,10,1,2,0,0,9791,1,0,0,0,0,1173,-837,4360,2326.57,3607.28,6589,5416,0,9791,2237865.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-11,3,11,1,2,0,0,4510,1,4945,1,0,0,9791,3325,-266,3844.86,3788.31,9791,0,0,-435,2237430.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-12,4,12,1,2,0,0,9423,1,0,0,0,0,-435,-426,4691,3307.71,3782.68,4510,4945,0,9423,2246853.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-13,5,13,1,2,0,0,13733,1,3681,1,0,0,9423,10101,9860,4714.71,3940.41,9423,0,0,10052,2256905.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-14,6,14,1,2,1,0,9964,1,0,0,0,0,10052,-2080,3799.38,4707.71,3946.81,13733,3681,0,9964,2266869.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-15,0,15,1,2,1,0,6515,1,0,0,4502.52,1,9964,5030,8410,6428.29,4152.3,9964,0,0,2012.48,2268882.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-16,1,16,1,3,0,0,3430,1,0,0,0,0,2012.48,1173,11398,5997.21,3939.05,6515,0,4502.52,3430,2272312.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-17,2,17,1,3,0,0,4889,1,0,0,0,0,3430,9791,1087,6319.64,3673.45,3430,0,0,4889,2277201.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-18,3,18,1,3,0,0,4367,1,0,0,0,0,4889,-435,3409,5619.35,3800.18,4889,0,0,4367,2281568.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-19,4,19,1,3,0,0,6091,1,4070,1,0,0,4367,9423,5012.81,6305.35,3832.12,4367,0,0,2021,2283589.3
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-20,5,20,1,3,0,0,10596,1,0,0,1296.13,1,2021,10052,-1658,5247.93,3732.39,6091,4070,0,9299.87,2292889.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-21,6,21,1,3,1,0,4910,1,6201,1,0,0,9299.87,9964,4318,5140.48,4097.65,10596,0,1296.13,-1291,2291598.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-22,0,22,1,3,1,0,5461,1,0,0,0,0,-1291,2012.48,2259,3532.62,3910.69,4910,6201,0,5461,2297059.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-23,1,23,1,4,0,0,6600,1,7858,1,0,0,5461,3430,7344,4025.27,4017.42,5461,0,0,-1258,2295801.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-24,2,24,1,4,0,0,9746,1,0,0,0,0,-1258,4889,-5660,3355.55,3730.69,6600,7858,0,9746,2305547.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-25,3,25,1,4,0,0,4635,1,3763,1,0,0,9746,4367,3605,4049.41,4244.22,9746,0,0,872,2306419.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-26,4,26,1,4,0,0,5140,1,0,0,0,0,872,2021,7255,3550.12,4153.12,4635,3763,0,5140,2311559.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-27,5,27,1,4,0,0,12349,1,0,0,0,0,5140,9299.87,1150,3995.7,4082.62,5140,0,0,12349,2323908.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-28,6,28,1,4,1,0,10054,1,0,0,0,0,12349,-1291,10189,4431.29,4455.92,12349,0,0,10054,2333962.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-29,0,29,1,4,1,0,7419,1,0,0,0,0,10054,5461,11403,6052,4451.42,10054,0,0,7419,2341381.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-30,1,30,1,5,0,0,3528,1,0,0,0,0,7419,-1258,5093.34,6331.71,4318.62,7419,0,0,3528,2344909.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-01-31,2,31,1,5,0,0,4362,1,0,0,6918.74,1,3528,9746,-10102.13,7015.43,4266.44,3528,0,0,-2556.74,2342352.43
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-01,3,1,2,5,0,0,5968,1,7227,1,6066.15,1,-2556.74,872,4975,5257.89,4517.95,4362,0,6918.74,-7325.15,2335027.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-02,4,2,2,5,0,0,9827,1,0,0,0,0,-7325.15,5140,-837,4086.87,4107.95,5968,7227,6066.15,9827,2344854.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-03,5,3,2,5,0,0,6464,1,6508,1,0,0,9827,12349,3325,4756.44,4463.42,9827,0,0,-44,2344810.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-04,6,4,2,5,1,0,9877,1,0,0,0,0,-44,10054,-426,2986.02,4351.12,6464,6508,0,9877,2354687.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-05,0,5,2,5,1,1,5684,1,0,0,0,0,9877,7419,10101,2960.73,4694.55,9877,0,0,5684,2360371.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-06,1,6,2,6,0,0,5357,1,4494,1,0,0,5684,3528,-2080,2712.87,4547.32,5684,0,0,863,2361234.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-07,2,7,2,6,0,0,5592,1,0,0,0,0,863,-2556.74,5030,2332.16,4645.42,5357,4494,0,5592,2366826.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-08,3,8,2,6,0,0,8194,1,6899,1,0,0,5592,-7325.15,1173,3496.26,4664.15,5592,0,0,1295,2368121.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-09,4,9,2,6,0,0,5395,1,0,0,0,0,1295,9827,9791,4727.71,4668.22,8194,6899,0,5395,2373516.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-10,5,10,2,6,0,0,12163,1,4924,1,0,0,5395,-44,-435,4094.57,4521.68,5395,0,0,7239,2380755.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-11,6,11,2,6,1,0,7737,1,0,0,0,0,7239,9877,9423,5135,4777.48,12163,4924,0,7737,2388492.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-12,0,12,2,6,1,0,7338,1,4403,1,0,0,7737,5684,10052,4829.29,4721.28,7737,0,0,2935,2391427.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-13,1,13,2,7,0,0,4553,1,0,0,0,0,2935,863,9964,4436.57,4484.05,7338,4403,0,4553,2395980.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-14,2,14,2,7,0,0,5931,1,0,0,0,0,4553,5592,2012.48,4963.71,4303.68,4553,0,0,5931,2401911.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-15,3,15,2,7,0,0,4160,1,0,0,6995.23,1,5931,1295,3430,5012.14,4434.3,5931,0,0,-2835.23,2399076.05
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-16,4,16,2,7,0,0,8068,1,3707,1,0,0,-2835.23,5395,4889,4422.11,4225.46,4160,0,6995.23,4361,2403437.05
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-17,5,17,2,7,0,0,12112,1,0,0,0,0,4361,7239,4367,4274.4,4207.86,8068,3707,0,12112,2415549.05
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-18,6,18,2,7,1,0,11705,1,4419,1,0,0,12112,7737,2021,4970.54,4466.02,12112,0,0,7286,2422835.05
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-19,0,19,2,7,1,0,3886,1,0,0,0,0,7286,2935,9299.87,4906.11,4641.52,11705,4419,0,3886,2426721.05
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-20,1,20,2,8,0,0,4687,1,6018,1,847.54,1,3886,4553,-1291,5041.97,4461.06,3886,0,0,-2178.54,2424542.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-21,2,21,2,8,0,0,3906,1,0,0,0,0,-2178.54,5931,5461,4080.32,4431.48,4687,6018,847.54,3906,2428448.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-22,3,22,2,8,0,0,9252,1,3208,1,0,0,3906,-2835.23,-1258,3791.03,4379.64,3906,0,0,6044,2434492.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-23,4,23,2,8,0,0,6430,1,0,0,0,0,6044,4361,9746,5059.49,4623.04,9252,3208,0,6430,2440922.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-24,5,24,2,8,0,0,9081,1,4027,1,0,0,6430,12112,872,5355.07,4512.51,6430,0,0,5054,2445976.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-25,6,25,2,8,1,0,7077,1,0,0,0,0,5054,7286,5140,4346.78,4651.91,9081,4027,0,7077,2453053.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-26,0,26,2,8,1,0,6765,1,6828,1,0,0,7077,3886,12349,4316.92,4716.48,7077,0,0,-63,2452990.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-27,1,27,2,9,0,0,7612,1,0,0,0,0,-63,-2178.54,10054,3752.78,4302.74,6765,6828,0,7612,2460602.51
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-02-28,2,28,2,9,0,0,4815,1,0,0,6325.8,1,7612,3906,7419,5151.43,4221.34,7612,0,0,-1510.8,2459091.71
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-01,3,1,3,9,0,0,7109,1,7245,1,6024.43,1,-1510.8,6044,3528,4377.6,3923.68,4815,0,6325.8,-6160.43,2452931.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-02,4,2,3,9,0,0,4580,1,0,0,0,0,-6160.43,6430,-2556.74,2634.11,3600.74,7109,7245,6024.43,4580,2457511.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-03,5,3,3,9,0,0,13480,1,0,0,0,0,4580,5054,-7325.15,2369.82,3838.63,4580,0,0,13480,2470991.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-04,6,4,3,9,1,0,13408,1,5945,1,0,0,13480,7077,9827,3573.54,4532.13,13480,0,0,7463,2478454.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-05,0,5,3,9,1,0,5086,1,0,0,0,0,7463,-63,-44,3628.68,4453.33,13408,5945,0,5086,2483540.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-06,1,6,3,10,0,0,6009,1,0,0,0,0,5086,7612,9877,4364.25,4624.33,5086,0,0,6009,2489549.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-07,2,7,3,10,0,0,3426,1,5592,1,0,0,6009,-1510.8,5684,4135.25,4495.4,6009,0,0,-2166,2487383.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-08,3,8,3,10,0,0,5496,1,0,0,0,0,-2166,-6160.43,863,4041.65,4233.73,3426,5592,0,5496,2492879.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-09,4,9,3,10,0,0,11434,1,0,0,0,0,5496,4580,5592,5706.86,4388.17,5496,0,0,11434,2504313.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-10,5,10,3,10,0,0,8829,1,0,0,0,0,11434,13480,1295,6686,4582.9,11434,0,0,8829,2513142.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-11,6,11,3,10,1,0,5698,1,6375,1,0,0,8829,7463,5395,6021.57,4834.03,8829,0,0,-677,2512465.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-12,0,12,3,10,1,0,5409,1,0,0,0,0,-677,5086,7239,4858.71,4631.63,5698,6375,0,5409,2517874.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-13,1,13,3,11,0,0,5240,1,5853,1,0,0,5409,6009,7737,4904.86,4570.63,5409,0,0,-613,2517261.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-14,2,14,3,11,0,0,8436,1,0,0,0,0,-613,-2166,2935,3958.86,4292.3,5240,5853,0,8436,2525697.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-15,3,15,3,11,0,0,3430,1,6032,1,6229.31,1,8436,5496,4553,5473.43,4475.67,8436,0,0,-8831.31,2516865.97
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-16,4,16,3,11,0,0,8085,1,0,0,0,0,-8831.31,11434,5931,3426.67,4029.52,3430,6032,6229.31,8085,2524950.97
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-17,5,17,3,11,0,0,10991,1,7483,1,0,0,8085,8829,-2835.23,2948.24,4101.32,8085,0,0,3508,2528458.97
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-18,6,18,3,11,1,0,7048,1,0,0,0,0,3508,-677,4361,2188.1,4312.76,10991,7483,0,7048,2535506.97
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-19,0,19,3,11,1,0,4220,1,0,0,0,0,7048,5409,12112,3291.67,4402.33,7048,0,0,4220,2539726.97
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-20,1,20,3,12,0,0,2843,1,6428,1,1158.8,1,4220,-613,7286,3121.81,4139.26,4220,0,0,-4743.8,2534983.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-21,2,21,3,12,0,1,4726,1,0,0,0,0,-4743.8,8436,3886,2531.7,3738.27,2843,6428,1158.8,4726,2539709.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-22,3,22,3,12,0,0,6751,1,6539,1,0,0,4726,-8831.31,-2178.54,2001.7,3766.27,4726,0,0,212,2539921.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-23,4,23,3,12,0,0,4048,1,0,0,0,0,212,8085,3906,3293.6,3845.96,6751,6539,0,4048,2543969.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-24,5,24,3,12,0,0,5937,1,3619,1,0,0,4048,3508,6044,2716.89,3850.69,4048,0,0,2318,2546287.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-25,6,25,3,12,1,0,8762,1,0,0,0,0,2318,7048,6430,2546.89,3726.49,5937,3619,0,8762,2555049.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-26,0,26,3,12,1,0,6540,1,0,0,0,0,8762,4220,5054,2791.74,3804.22,8762,0,0,6540,2561589.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-27,1,27,3,13,0,0,4567,1,7607,1,0,0,6540,-4743.8,7077,3123.17,3853.76,6540,0,0,-3040,2558549.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-28,2,28,3,13,0,0,8631,1,0,0,0,0,-3040,4726,-63,3366.57,3516.52,4567,7607,0,8631,2567180.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-29,3,29,3,13,0,0,6919,1,3052,1,0,0,8631,212,7612,3924.43,3806.32,8631,0,0,3867,2571047.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-30,4,30,3,13,0,0,7061,1,0,0,0,0,3867,4048,-1510.8,4446.57,3681.49,6919,3052,0,7061,2578108.17
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-03-31,5,31,3,13,0,0,5714,1,0,0,4703.09,1,7061,2318,-6160.43,4877,3967.22,7061,0,0,1010.91,2579119.08
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-04-01,6,1,4,13,1,0,8620,1,5500,1,5948.86,1,1010.91,8762,4580,4690.27,4206.26,5714,0,4703.09,-2828.86,2576290.22
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-04-02,0,2,4,13,1,0,4375,1,0,0,0,0,-2828.86,6540,13480,3034.44,3959.3,8620,5500,5948.86,4375,2580665.22
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-04-03,1,3,4,14,0,0,3023,1,0,0,0,0,4375,-3040,7463,2725.15,3655.8,4375,0,0,3023,2583688.22
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-04-04,2,4,4,14,0,0,8199,1,6202,1,0,0,3023,8631,5086,3591.29,3507.8,3023,0,0,1997,2585685.22
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-04-05,3,5,4,14,0,0,7767,1,0,0,0,0,1997,3867,6009,2643.58,3404.83,8199,6202,0,7767,2593452.22
353b01bd-099b-4732-b5dd-bced6c71fc8a,2023-04-06,4,6,4,14,0,0,6688,1,3180,1,0,0,7767,7061,-2166,3200.72,3463.43,7767,0,0,3508,2596960.22
